episodic_return,episode_length,total_steps
-20,20,20382
11,3,20385
-19,20,20405
9,3,20408
11,1,20409
11,1,20410
11,1,20411
-16,20,20431
9,3,20434
11,1,20435
8,5,20440
-17,20,20460
-18,20,20480
11,1,20481
7,5,20486
11,3,20489
9,3,20492
10,5,20497
-20,20,20517
11,3,20520
-15,20,20540
11,3,20543
9,3,20546
-16,20,20566
8,7,20573
4,10,20583
-17,20,20603
11,1,20604
-20,20,20624
10,3,20627
10,5,20632
7,7,20639
11,1,20640
-19,20,20660
-19,20,20680
9,4,20684
6,6,20690
-18,20,20710
11,1,20711
9,3,20714
8,5,20719
11,1,20720
11,1,20721
11,1,20722
-18,20,20742
9,3,20745
11,1,20746
7,6,20752
9,4,20756
-18,20,20776
11,1,20777
11,1,20778
-13,20,20798
9,7,20805
-19,20,20825
11,2,20827
10,3,20830
11,1,20831
11,1,20832
11,1,20833
8,5,20838
11,1,20839
10,5,20844
11,1,20845
11,1,20846
10,3,20849
9,4,20853
11,1,20854
-17,20,20874
-18,20,20894
10,3,20897
9,3,20900
11,1,20901
11,3,20904
10,3,20907
10,3,20910
-18,20,20930
9,3,20933
10,5,20938
10,3,20941
7,7,20948
11,1,20949
-18,20,20969
10,3,20972
11,1,20973
-20,20,20993
11,1,20994
9,5,20999
6,9,21008
-19,20,21028
-20,20,21048
-19,20,21068
8,9,21077
8,4,21081
11,1,21082
-4,20,21102
-18,20,21122
11,1,21123
11,1,21124
11,1,21125
11,1,21126
7,7,21133
11,1,21134
-16,20,21154
-20,20,21174
7,7,21181
8,7,21188
-19,20,21208
10,3,21211
-17,20,21231
9,3,21234
11,1,21235
-19,20,21255
9,7,21262
-19,20,21282
8,5,21287
9,5,21292
-17,20,21312
-18,20,21332
8,5,21337
-16,20,21357
-18,20,21377
11,1,21378
-18,20,21398
-19,20,21418
-18,20,21438
6,7,21445
9,5,21450
11,1,21451
-19,20,21471
-18,20,21491
4,11,21502
11,3,21505
-15,20,21525
-20,20,21545
11,1,21546
-19,20,21566
11,1,21567
11,1,21568
8,7,21575
9,3,21578
7,6,21584
9,5,21589
-20,20,21609
4,10,21619
-17,20,21639
9,3,21642
11,1,21643
9,4,21647
4,11,21658
-19,20,21678
4,11,21689
11,1,21690
7,6,21696
-16,20,21716
9,3,21719
9,5,21724
9,3,21727
10,3,21730
8,5,21735
-19,20,21755
10,3,21758
8,5,21763
-14,20,21783
11,1,21784
10,3,21787
8,5,21792
10,3,21795
-20,20,21815
-18,20,21835
10,3,21838
8,4,21842
9,3,21845
-20,20,21865
8,5,21870
11,1,21871
9,3,21874
11,1,21875
11,1,21876
8,5,21881
8,7,21888
11,1,21889
10,5,21894
10,3,21897
-17,20,21917
-18,20,21937
7,7,21944
-16,20,21964
11,1,21965
-16,20,21985
11,1,21986
-18,20,22006
-20,20,22026
11,1,22027
8,4,22031
9,5,22036
7,7,22043
11,1,22044
11,1,22045
11,1,22046
9,3,22049
-5,20,22069
10,5,22074
3,11,22085
11,1,22086
-19,20,22106
11,1,22107
11,1,22108
11,1,22109
11,1,22110
6,7,22117
5,11,22128
0,17,22145
11,2,22147
9,7,22154
10,2,22156
-17,20,22176
-19,20,22196
11,1,22197
9,3,22200
9,3,22203
-18,20,22223
3,13,22236
11,1,22237
7,5,22242
9,3,22245
9,3,22248
9,3,22251
9,5,22256
-17,20,22276
-16,20,22296
-19,20,22316
11,1,22317
11,1,22318
9,5,22323
-20,20,22343
8,4,22347
11,3,22350
3,10,22360
11,1,22361
5,9,22370
11,1,22371
9,5,22376
11,1,22377
-17,20,22397
7,7,22404
4,11,22415
2,13,22428
8,8,22436
8,5,22441
10,3,22444
7,9,22453
11,1,22454
-19,20,22474
9,3,22477
11,1,22478
-20,20,22498
6,7,22505
11,1,22506
11,1,22507
9,3,22510
-15,20,22530
-19,20,22550
-13,20,22570
9,5,22575
9,3,22578
7,7,22585
9,3,22588
11,1,22589
9,5,22594
11,1,22595
9,3,22598
-20,20,22618
-18,20,22638
11,1,22639
11,1,22640
-17,20,22660
11,1,22661
-18,20,22681
9,5,22686
11,1,22687
1,17,22704
9,5,22709
9,5,22714
7,7,22721
9,5,22726
9,5,22731
8,7,22738
-16,20,22758
9,3,22761
-18,20,22781
-19,20,22801
-16,20,22821
-19,20,22841
9,5,22846
9,3,22849
11,1,22850
10,3,22853
9,3,22856
8,5,22861
9,5,22866
10,3,22869
5,7,22876
11,1,22877
11,1,22878
11,1,22879
9,7,22886
8,5,22891
9,5,22896
10,3,22899
11,1,22900
8,5,22905
8,5,22910
6,7,22917
-18,20,22937
9,5,22942
8,4,22946
-17,20,22966
11,1,22967
7,7,22974
9,5,22979
10,5,22984
9,3,22987
8,5,22992
-20,20,23012
9,3,23015
-16,20,23035
8,5,23040
-16,20,23060
9,5,23065
-18,20,23085
2,11,23096
10,5,23101
-17,20,23121
11,1,23122
5,8,23130
8,5,23135
8,7,23142
11,1,23143
8,5,23148
11,1,23149
11,1,23150
6,7,23157
10,2,23159
-16,20,23179
3,9,23188
-19,20,23208
10,3,23211
11,1,23212
11,3,23215
11,3,23218
11,1,23219
-13,20,23239
10,3,23242
9,3,23245
4,8,23253
10,3,23256
6,7,23263
7,7,23270
-16,20,23290
8,5,23295
11,1,23296
10,3,23299
11,1,23300
7,9,23309
11,1,23310
-20,20,23330
4,9,23339
11,1,23340
11,1,23341
3,9,23350
8,5,23355
10,3,23358
7,9,23367
11,1,23368
4,11,23379
-19,20,23399
9,3,23402
10,3,23405
8,5,23410
10,3,23413
-18,20,23433
11,1,23434
11,1,23435
11,1,23436
9,3,23439
-1,17,23456
11,1,23457
-19,20,23477
9,4,23481
2,12,23493
11,1,23494
11,1,23495
10,3,23498
11,1,23499
-18,20,23519
7,6,23525
11,1,23526
11,1,23527
11,1,23528
10,3,23531
9,3,23534
4,10,23544
11,2,23546
11,1,23547
11,1,23548
4,9,23557
11,1,23558
8,4,23562
7,5,23567
11,1,23568
11,1,23569
11,1,23570
10,3,23573
6,7,23580
10,3,23583
11,3,23586
8,5,23591
-19,20,23611
-19,20,23631
-20,20,23651
11,1,23652
-19,20,23672
-16,20,23692
11,1,23693
9,3,23696
9,4,23700
10,2,23702
-18,20,23722
9,3,23725
9,3,23728
10,3,23731
10,4,23735
11,1,23736
-18,20,23756
-20,20,23776
8,4,23780
11,1,23781
11,1,23782
8,7,23789
-20,20,23809
9,3,23812
8,4,23816
11,2,23818
-20,20,23838
11,1,23839
-20,20,23859
-18,20,23879
11,1,23880
11,1,23881
9,7,23888
9,3,23891
8,5,23896
10,3,23899
11,1,23900
10,4,23904
11,1,23905
10,3,23908
6,7,23915
3,14,23929
-19,20,23949
11,1,23950
10,3,23953
7,7,23960
1,18,23978
11,3,23981
-19,20,24001
9,3,24004
11,1,24005
8,4,24009
11,1,24010
7,7,24017
-17,20,24037
10,2,24039
-18,20,24059
8,6,24065
-17,20,24085
9,3,24088
-19,20,24108
11,1,24109
10,3,24112
-18,20,24132
9,3,24135
11,1,24136
10,3,24139
11,1,24140
3,11,24151
11,1,24152
11,1,24153
6,7,24160
9,3,24163
11,1,24164
11,1,24165
10,3,24168
8,7,24175
5,11,24186
11,1,24187
8,5,24192
11,1,24193
-19,20,24213
1,16,24229
7,7,24236
-18,20,24256
-19,20,24276
7,7,24283
9,5,24288
9,3,24291
-19,20,24311
11,1,24312
10,3,24315
11,1,24316
9,5,24321
-19,20,24341
5,9,24350
11,1,24351
11,1,24352
11,1,24353
11,1,24354
8,5,24359
9,3,24362
-18,20,24382
8,5,24387
8,7,24394
7,7,24401
7,9,24410
11,1,24411
9,3,24414
11,3,24417
-18,20,24437
11,1,24438
7,7,24445
-17,20,24465
-20,20,24485
9,5,24490
-18,20,24510
9,3,24513
-20,20,24533
4,11,24544
10,2,24546
11,1,24547
8,5,24552
2,15,24567
10,3,24570
-20,20,24590
11,1,24591
8,5,24596
11,1,24597
-18,20,24617
11,1,24618
11,1,24619
11,3,24622
11,3,24625
-20,20,24645
7,6,24651
9,5,24656
8,4,24660
11,1,24661
3,10,24671
-20,20,24691
-20,20,24711
-19,20,24731
8,9,24740
11,1,24741
11,2,24743
-18,20,24763
-20,20,24783
9,3,24786
3,12,24798
11,1,24799
11,1,24800
8,7,24807
-18,20,24827
-18,20,24847
11,1,24848
7,5,24853
-18,20,24873
-19,20,24893
7,7,24900
4,11,24911
9,5,24916
-17,20,24936
-18,20,24956
10,3,24959
8,6,24965
11,1,24966
10,2,24968
11,1,24969
10,3,24972
9,4,24976
11,1,24977
9,3,24980
11,1,24981
9,5,24986
-17,20,25006
7,7,25013
10,3,25016
-16,20,25036
-20,20,25056
-18,20,25076
11,1,25077
-15,20,25097
8,7,25104
11,1,25105
10,3,25108
9,3,25111
11,1,25112
-18,20,25132
-15,20,25152
-20,20,25172
9,3,25175
10,3,25178
9,5,25183
5,8,25191
-20,20,25211
-20,20,25231
-20,20,25251
10,3,25254
-17,20,25274
-17,20,25294
11,1,25295
-17,20,25315
9,3,25318
5,9,25327
11,1,25328
9,3,25331
11,1,25332
-20,20,25352
-18,20,25372
-18,20,25392
8,5,25397
8,5,25402
-20,20,25422
7,9,25431
-19,20,25451
-17,20,25471
7,7,25478
3,13,25491
-18,20,25511
8,8,25519
8,4,25523
11,1,25524
10,3,25527
8,6,25533
-17,20,25553
11,1,25554
11,1,25555
11,1,25556
11,1,25557
-20,20,25577
-19,20,25597
7,7,25604
6,9,25613
8,5,25618
11,1,25619
-19,20,25639
11,1,25640
11,1,25641
-16,20,25661
9,5,25666
-17,20,25686
-18,20,25706
-19,20,25726
11,1,25727
11,1,25728
-18,20,25748
11,1,25749
10,3,25752
11,1,25753
-18,20,25773
11,1,25774
11,1,25775
-19,20,25795
11,1,25796
9,5,25801
11,1,25802
7,7,25809
-18,20,25829
10,3,25832
-20,20,25852
11,1,25853
-17,20,25873
-17,20,25893
-17,20,25913
9,5,25918
-20,20,25938
-20,20,25958
7,7,25965
11,1,25966
9,5,25971
11,1,25972
10,3,25975
11,2,25977
11,1,25978
-20,20,25998
-18,20,26018
10,3,26021
9,5,26026
-18,20,26046
10,3,26049
8,5,26054
9,5,26059
8,5,26064
-17,20,26084
11,1,26085
11,5,26090
11,1,26091
11,1,26092
-19,20,26112
7,7,26119
9,3,26122
10,3,26125
11,3,26128
11,1,26129
-17,20,26149
11,1,26150
-16,20,26170
9,7,26177
11,1,26178
11,1,26179
-18,20,26199
9,4,26203
11,1,26204
11,1,26205
7,7,26212
-18,20,26232
11,1,26233
9,3,26236
-20,20,26256
-18,20,26276
11,1,26277
6,7,26284
-18,20,26304
2,13,26317
-17,20,26337
9,3,26340
11,1,26341
8,5,26346
10,3,26349
9,3,26352
10,3,26355
11,1,26356
11,1,26357
8,5,26362
-17,20,26382
11,1,26383
11,1,26384
-19,20,26404
9,3,26407
-20,20,26427
-18,20,26447
11,1,26448
11,1,26449
-17,20,26469
11,1,26470
11,1,26471
10,3,26474
11,1,26475
11,1,26476
11,1,26477
5,10,26487
-20,20,26507
-18,20,26527
10,3,26530
10,3,26533
11,1,26534
9,3,26537
-19,20,26557
-18,20,26577
8,7,26584
-20,20,26604
10,3,26607
9,3,26610
11,1,26611
9,3,26614
9,3,26617
11,1,26618
9,3,26621
11,1,26622
8,6,26628
11,1,26629
-2,16,26645
9,3,26648
10,3,26651
9,4,26655
9,5,26660
9,3,26663
8,7,26670
8,5,26675
11,1,26676
-19,20,26696
9,3,26699
-16,20,26719
8,7,26726
9,5,26731
11,1,26732
11,1,26733
7,7,26740
9,3,26743
8,7,26750
9,3,26753
11,1,26754
-20,20,26774
7,7,26781
-18,20,26801
7,8,26809
9,3,26812
11,1,26813
10,5,26818
11,1,26819
9,3,26822
11,1,26823
-18,20,26843
9,3,26846
11,1,26847
11,1,26848
10,3,26851
11,1,26852
-19,20,26872
11,1,26873
9,3,26876
-20,20,26896
9,3,26899
-18,20,26919
10,3,26922
10,3,26925
10,3,26928
5,10,26938
5,9,26947
8,6,26953
11,1,26954
11,1,26955
5,7,26962
10,3,26965
-20,20,26985
9,5,26990
11,1,26991
8,9,27000
11,1,27001
8,7,27008
11,1,27009
-18,20,27029
7,7,27036
9,3,27039
8,5,27044
9,3,27047
-13,20,27067
11,1,27068
-18,20,27088
9,3,27091
-18,20,27111
8,5,27116
-2,17,27133
6,9,27142
11,1,27143
2,13,27156
11,1,27157
10,5,27162
4,11,27173
11,1,27174
11,1,27175
-20,20,27195
6,9,27204
-19,20,27224
11,1,27225
-18,20,27245
9,4,27249
-20,20,27269
8,6,27275
-18,20,27295
1,17,27312
9,3,27315
-20,20,27335
11,1,27336
6,8,27344
10,3,27347
9,3,27350
