episode_return,episode_length,total_steps
4,6,10060
-2,2,10062
5,5,10067
9,1,10068
4,6,10074
9,1,10075
2,8,10083
5,5,10088
-3,3,10091
9,1,10092
8,2,10094
9,1,10095
8,2,10097
8,2,10099
9,1,10100
8,2,10102
4,6,10108
9,1,10109
-2,2,10111
9,1,10112
8,2,10114
-2,2,10116
9,1,10117
8,2,10119
9,1,10120
9,1,10121
7,3,10124
9,1,10125
-3,3,10128
9,1,10129
7,3,10132
6,4,10136
5,5,10141
9,1,10142
9,1,10143
9,1,10144
-4,4,10148
9,1,10149
9,1,10150
7,3,10153
-3,3,10156
9,1,10157
9,1,10158
8,2,10160
8,2,10162
7,3,10165
9,1,10166
9,1,10167
7,3,10170
8,2,10172
9,1,10173
7,3,10176
7,3,10179
-2,2,10181
4,6,10187
9,1,10188
-3,13,10201
9,1,10202
9,1,10203
9,1,10204
8,2,10206
9,1,10207
8,2,10209
9,1,10210
9,1,10211
8,2,10213
5,5,10218
8,2,10220
9,1,10221
8,2,10223
8,2,10225
-4,14,10239
4,6,10245
9,1,10246
8,2,10248
-2,2,10250
9,1,10251
8,2,10253
9,1,10254
6,4,10258
8,2,10260
7,3,10263
9,1,10264
7,3,10267
8,2,10269
7,3,10272
7,3,10275
8,2,10277
-1,11,10288
9,1,10289
-1,1,10290
7,3,10293
5,5,10298
-6,6,10304
8,2,10306
-2,2,10308
7,3,10311
3,7,10318
7,3,10321
9,1,10322
-3,3,10325
5,5,10330
8,2,10332
8,2,10334
-2,2,10336
1,9,10345
9,1,10346
7,3,10349
5,5,10354
6,4,10358
3,7,10365
9,1,10366
-1,1,10367
9,1,10368
9,1,10369
9,1,10370
9,1,10371
8,2,10373
7,3,10376
8,2,10378
9,1,10379
9,1,10380
-2,2,10382
-1,1,10383
8,2,10385
0,10,10395
8,2,10397
-1,1,10398
9,1,10399
5,5,10404
-3,3,10407
3,7,10414
7,3,10417
4,6,10423
9,1,10424
9,1,10425
8,2,10427
9,1,10428
8,2,10430
-1,1,10431
9,1,10432
9,1,10433
9,1,10434
-1,1,10435
-2,2,10437
9,1,10438
5,5,10443
9,1,10444
-3,13,10457
9,1,10458
8,2,10460
7,3,10463
8,2,10465
9,1,10466
6,4,10470
8,2,10472
7,3,10475
7,3,10478
3,7,10485
9,1,10486
7,3,10489
7,3,10492
9,1,10493
9,1,10494
3,7,10501
-2,2,10503
7,3,10506
7,3,10509
-3,3,10512
9,1,10513
-10,10,10523
7,3,10526
-1,1,10527
9,1,10528
5,5,10533
8,2,10535
9,1,10536
9,1,10537
-3,3,10540
-1,1,10541
9,1,10542
9,1,10543
-3,3,10546
7,3,10549
9,1,10550
8,2,10552
-2,2,10554
9,1,10555
7,3,10558
-1,1,10559
9,1,10560
9,1,10561
3,7,10568
7,3,10571
6,4,10575
9,1,10576
9,1,10577
8,2,10579
-1,1,10580
9,1,10581
0,10,10591
9,1,10592
8,2,10594
7,3,10597
9,1,10598
9,1,10599
9,1,10600
7,3,10603
8,2,10605
-1,1,10606
6,4,10610
7,3,10613
9,1,10614
7,3,10617
6,4,10621
8,2,10623
8,2,10625
9,1,10626
8,2,10628
8,2,10630
9,1,10631
7,3,10634
9,1,10635
8,2,10637
9,1,10638
9,1,10639
7,3,10642
8,2,10644
7,3,10647
8,2,10649
-1,1,10650
7,3,10653
-5,5,10658
8,2,10660
9,1,10661
9,1,10662
9,1,10663
0,10,10673
9,1,10674
2,8,10682
9,1,10683
-2,2,10685
9,1,10686
8,2,10688
2,8,10696
-10,20,10716
9,1,10717
8,2,10719
9,1,10720
9,1,10721
9,1,10722
8,2,10724
-2,2,10726
9,1,10727
7,3,10730
-1,1,10731
9,1,10732
-2,2,10734
-2,2,10736
9,1,10737
-4,4,10741
9,1,10742
9,1,10743
8,2,10745
-1,1,10746
9,1,10747
9,1,10748
7,3,10751
3,7,10758
-1,1,10759
9,1,10760
9,1,10761
-4,14,10775
9,1,10776
8,2,10778
7,3,10781
9,1,10782
9,1,10783
7,3,10786
9,1,10787
-10,10,10797
5,5,10802
6,4,10806
1,9,10815
9,1,10816
-1,1,10817
9,1,10818
9,1,10819
-1,1,10820
-1,1,10821
8,2,10823
8,2,10825
9,1,10826
9,1,10827
8,2,10829
-7,7,10836
9,1,10837
-1,1,10838
9,1,10839
9,1,10840
9,1,10841
9,1,10842
8,2,10844
9,1,10845
8,2,10847
8,2,10849
1,9,10858
8,2,10860
8,2,10862
9,1,10863
9,1,10864
9,1,10865
8,2,10867
-4,4,10871
6,4,10875
7,3,10878
7,3,10881
-4,4,10885
9,1,10886
9,1,10887
7,3,10890
-1,1,10891
-1,1,10892
9,1,10893
-1,11,10904
-1,1,10905
9,1,10906
-2,2,10908
6,4,10912
-2,2,10914
7,3,10917
8,2,10919
9,1,10920
8,2,10922
-2,2,10924
6,4,10928
9,1,10929
7,3,10932
-2,2,10934
8,2,10936
-2,2,10938
9,1,10939
7,3,10942
5,5,10947
9,1,10948
-4,4,10952
7,3,10955
8,2,10957
9,1,10958
8,2,10960
3,7,10967
9,1,10968
-3,3,10971
5,5,10976
5,5,10981
6,4,10985
8,2,10987
6,4,10991
5,5,10996
5,5,11001
9,1,11002
9,1,11003
-4,4,11007
8,2,11009
8,2,11011
4,6,11017
9,1,11018
9,1,11019
-2,2,11021
7,3,11024
-3,3,11027
9,1,11028
-7,7,11035
9,1,11036
7,3,11039
9,1,11040
9,1,11041
9,1,11042
9,1,11043
6,4,11047
8,2,11049
9,1,11050
9,1,11051
9,1,11052
9,1,11053
9,1,11054
7,3,11057
9,1,11058
9,1,11059
9,1,11060
9,1,11061
5,5,11066
9,1,11067
9,1,11068
9,1,11069
9,1,11070
1,9,11079
8,2,11081
8,2,11083
9,1,11084
9,1,11085
6,4,11089
9,1,11090
-5,5,11095
9,1,11096
8,2,11098
5,5,11103
9,1,11104
-1,1,11105
8,2,11107
9,1,11108
8,2,11110
-1,1,11111
6,4,11115
-1,1,11116
-1,1,11117
9,1,11118
-1,1,11119
8,2,11121
9,1,11122
6,4,11126
9,1,11127
8,2,11129
8,2,11131
9,1,11132
9,1,11133
9,1,11134
9,1,11135
-1,1,11136
-1,11,11147
-1,1,11148
7,3,11151
9,1,11152
9,1,11153
9,1,11154
9,1,11155
9,1,11156
9,1,11157
7,3,11160
8,2,11162
9,1,11163
8,2,11165
8,2,11167
9,1,11168
8,2,11170
8,2,11172
8,2,11174
8,2,11176
8,2,11178
7,3,11181
9,1,11182
4,6,11188
7,3,11191
9,1,11192
8,2,11194
-3,3,11197
8,2,11199
8,2,11201
-11,11,11212
9,1,11213
-2,2,11215
5,5,11220
9,1,11221
9,1,11222
6,4,11226
3,7,11233
9,1,11234
8,2,11236
-2,2,11238
7,3,11241
9,1,11242
9,1,11243
8,2,11245
9,1,11246
9,1,11247
-1,1,11248
8,2,11250
9,1,11251
9,1,11252
9,1,11253
8,2,11255
-2,2,11257
8,2,11259
8,2,11261
7,3,11264
9,1,11265
9,1,11266
7,3,11269
-1,1,11270
8,2,11272
8,2,11274
9,1,11275
8,2,11277
7,3,11280
9,1,11281
9,1,11282
9,1,11283
7,3,11286
9,1,11287
8,2,11289
9,1,11290
-1,11,11301
9,1,11302
8,2,11304
9,1,11305
-3,3,11308
9,1,11309
8,2,11311
-2,2,11313
-2,2,11315
9,1,11316
9,1,11317
-2,2,11319
8,2,11321
7,3,11324
8,2,11326
8,2,11328
6,4,11332
9,1,11333
8,2,11335
9,1,11336
9,1,11337
9,1,11338
9,1,11339
9,1,11340
6,4,11344
7,3,11347
5,5,11352
8,2,11354
9,1,11355
9,1,11356
8,2,11358
9,1,11359
7,3,11362
9,1,11363
8,2,11365
9,1,11366
7,3,11369
8,2,11371
8,2,11373
7,3,11376
7,3,11379
9,1,11380
-5,5,11385
7,3,11388
9,1,11389
-1,1,11390
9,1,11391
9,1,11392
9,1,11393
7,3,11396
-1,1,11397
8,2,11399
5,5,11404
7,3,11407
5,5,11412
-3,13,11425
9,1,11426
8,2,11428
-1,1,11429
8,2,11431
9,1,11432
9,1,11433
7,3,11436
9,1,11437
8,2,11439
7,3,11442
9,1,11443
9,1,11444
9,1,11445
-20,20,11465
9,1,11466
9,1,11467
6,4,11471
4,6,11477
7,3,11480
-3,3,11483
9,1,11484
7,3,11487
-1,1,11488
8,2,11490
8,2,11492
8,2,11494
8,2,11496
6,4,11500
-3,3,11503
8,2,11505
-2,2,11507
7,3,11510
8,2,11512
8,2,11514
9,1,11515
4,6,11521
5,5,11526
-1,1,11527
8,2,11529
9,1,11530
-6,6,11536
9,1,11537
8,2,11539
9,1,11540
4,6,11546
1,9,11555
9,1,11556
1,9,11565
7,3,11568
-1,1,11569
5,5,11574
8,2,11576
9,1,11577
7,3,11580
8,2,11582
7,3,11585
9,1,11586
7,3,11589
-7,7,11596
4,6,11602
9,1,11603
8,2,11605
-1,1,11606
9,1,11607
9,1,11608
9,1,11609
6,4,11613
7,3,11616
-2,2,11618
7,3,11621
9,1,11622
9,1,11623
9,1,11624
9,1,11625
6,4,11629
-1,1,11630
-4,4,11634
9,1,11635
-1,1,11636
-3,3,11639
9,1,11640
-1,1,11641
9,1,11642
9,1,11643
9,1,11644
8,2,11646
9,1,11647
7,3,11650
5,5,11655
8,2,11657
9,1,11658
-2,2,11660
9,1,11661
-2,2,11663
9,1,11664
-2,2,11666
9,1,11667
8,2,11669
-1,1,11670
-1,1,11671
9,1,11672
-2,2,11674
9,1,11675
7,3,11678
6,4,11682
3,7,11689
-1,1,11690
9,1,11691
9,1,11692
8,2,11694
7,3,11697
5,5,11702
9,1,11703
9,1,11704
9,1,11705
9,1,11706
9,1,11707
7,3,11710
8,2,11712
9,1,11713
8,2,11715
-1,1,11716
-1,1,11717
9,1,11718
9,1,11719
-1,1,11720
-7,17,11737
9,1,11738
8,2,11740
9,1,11741
-3,3,11744
-3,3,11747
-2,2,11749
7,3,11752
9,1,11753
-3,3,11756
-1,1,11757
8,2,11759
9,1,11760
8,2,11762
9,1,11763
8,2,11765
-2,2,11767
-1,1,11768
9,1,11769
9,1,11770
1,9,11779
9,1,11780
8,2,11782
9,1,11783
8,2,11785
1,9,11794
4,6,11800
-1,1,11801
9,1,11802
7,3,11805
9,1,11806
8,2,11808
6,4,11812
-1,1,11813
4,6,11819
9,1,11820
7,3,11823
-1,1,11824
9,1,11825
8,2,11827
-6,16,11843
-5,5,11848
9,1,11849
-2,2,11851
9,1,11852
8,2,11854
8,2,11856
8,2,11858
6,4,11862
9,1,11863
9,1,11864
4,6,11870
9,1,11871
8,2,11873
7,3,11876
8,2,11878
9,1,11879
6,4,11883
-7,17,11900
4,6,11906
-4,4,11910
-6,16,11926
9,1,11927
-1,1,11928
7,3,11931
8,2,11933
9,1,11934
8,2,11936
8,2,11938
9,1,11939
8,2,11941
9,1,11942
7,3,11945
9,1,11946
-3,3,11949
9,1,11950
7,3,11953
-3,3,11956
6,4,11960
9,1,11961
9,1,11962
9,1,11963
-2,2,11965
9,1,11966
9,1,11967
9,1,11968
9,1,11969
-1,1,11970
-3,13,11983
8,2,11985
8,2,11987
8,2,11989
4,6,11995
7,3,11998
9,1,11999
7,3,12002
9,1,12003
9,1,12004
7,3,12007
8,2,12009
-6,6,12015
8,2,12017
9,1,12018
9,1,12019
4,6,12025
9,1,12026
8,2,12028
-2,2,12030
7,3,12033
9,1,12034
9,1,12035
9,1,12036
-2,2,12038
9,1,12039
-1,1,12040
-3,3,12043
-4,4,12047
8,2,12049
9,1,12050
9,1,12051
9,1,12052
-1,1,12053
9,1,12054
8,2,12056
7,3,12059
-2,2,12061
-1,1,12062
8,2,12064
8,2,12066
-1,11,12077
7,3,12080
9,1,12081
9,1,12082
8,2,12084
8,2,12086
9,1,12087
8,2,12089
9,1,12090
9,1,12091
9,1,12092
8,2,12094
9,1,12095
-1,1,12096
9,1,12097
7,3,12100
8,2,12102
-1,1,12103
8,2,12105
8,2,12107
-2,2,12109
9,1,12110
9,1,12111
-1,1,12112
9,1,12113
8,2,12115
9,1,12116
-3,3,12119
2,8,12127
7,3,12130
9,1,12131
-1,1,12132
-2,2,12134
-2,2,12136
7,3,12139
-2,2,12141
8,2,12143
7,3,12146
9,1,12147
-1,1,12148
9,1,12149
9,1,12150
6,4,12154
9,1,12155
9,1,12156
6,4,12160
-5,5,12165
7,3,12168
9,1,12169
8,2,12171
8,2,12173
8,2,12175
9,1,12176
9,1,12177
-9,9,12186
-2,2,12188
-1,1,12189
8,2,12191
-3,3,12194
9,1,12195
9,1,12196
9,1,12197
-1,1,12198
-1,1,12199
8,2,12201
9,1,12202
-2,12,12214
4,6,12220
9,1,12221
9,1,12222
9,1,12223
-2,2,12225
9,1,12226
9,1,12227
-2,2,12229
9,1,12230
-2,2,12232
-2,2,12234
9,1,12235
-1,1,12236
8,2,12238
-1,1,12239
8,2,12241
-1,1,12242
9,1,12243
4,6,12249
9,1,12250
8,2,12252
9,1,12253
9,1,12254
7,3,12257
-1,1,12258
9,1,12259
9,1,12260
7,3,12263
-2,2,12265
7,3,12268
-1,1,12269
-4,4,12273
-18,18,12291
9,1,12292
8,2,12294
-1,1,12295
-2,2,12297
9,1,12298
7,3,12301
9,1,12302
9,1,12303
8,2,12305
9,1,12306
5,5,12311
-2,2,12313
9,1,12314
8,2,12316
9,1,12317
-1,1,12318
-1,1,12319
-2,2,12321
0,10,12331
-2,2,12333
9,1,12334
9,1,12335
7,3,12338
8,2,12340
8,2,12342
-1,1,12343
9,1,12344
7,3,12347
4,6,12353
7,3,12356
7,3,12359
9,1,12360
4,6,12366
4,6,12372
9,1,12373
-1,1,12374
-1,1,12375
5,5,12380
9,1,12381
7,3,12384
9,1,12385
5,5,12390
8,2,12392
9,1,12393
-1,1,12394
9,1,12395
9,1,12396
8,2,12398
-1,1,12399
9,1,12400
9,1,12401
-2,2,12403
9,1,12404
8,2,12406
7,3,12409
6,4,12413
-1,1,12414
-2,2,12416
9,1,12417
7,3,12420
3,7,12427
8,2,12429
6,4,12433
8,2,12435
8,2,12437
7,3,12440
7,3,12443
6,4,12447
9,1,12448
-1,1,12449
-1,1,12450
6,4,12454
9,1,12455
7,3,12458
-14,14,12472
7,3,12475
5,5,12480
9,1,12481
9,1,12482
-3,3,12485
4,6,12491
8,2,12493
8,2,12495
-2,2,12497
9,1,12498
9,1,12499
8,2,12501
9,1,12502
9,1,12503
-2,2,12505
-1,1,12506
9,1,12507
8,2,12509
2,8,12517
9,1,12518
5,5,12523
9,1,12524
8,2,12526
9,1,12527
8,2,12529
8,2,12531
-1,1,12532
9,1,12533
8,2,12535
5,5,12540
9,1,12541
9,1,12542
9,1,12543
-7,17,12560
9,1,12561
-3,3,12564
9,1,12565
9,1,12566
8,2,12568
8,2,12570
9,1,12571
8,2,12573
-1,1,12574
7,3,12577
7,3,12580
9,1,12581
9,1,12582
7,3,12585
7,3,12588
8,2,12590
9,1,12591
-4,14,12605
8,2,12607
-2,2,12609
5,5,12614
5,5,12619
9,1,12620
-3,3,12623
7,3,12626
3,7,12633
-2,2,12635
-2,2,12637
6,4,12641
9,1,12642
-2,2,12644
8,2,12646
9,1,12647
7,3,12650
7,3,12653
7,3,12656
-2,2,12658
8,2,12660
7,3,12663
-1,11,12674
-1,1,12675
9,1,12676
8,2,12678
9,1,12679
9,1,12680
-2,2,12682
6,4,12686
9,1,12687
-1,1,12688
9,1,12689
9,1,12690
8,2,12692
9,1,12693
4,6,12699
-3,3,12702
8,2,12704
8,2,12706
9,1,12707
6,4,12711
-1,1,12712
8,2,12714
9,1,12715
-2,2,12717
8,2,12719
9,1,12720
9,1,12721
9,1,12722
-1,1,12723
8,2,12725
7,3,12728
-2,2,12730
-1,1,12731
9,1,12732
9,1,12733
9,1,12734
-1,1,12735
9,1,12736
-1,1,12737
9,1,12738
8,2,12740
9,1,12741
5,5,12746
8,2,12748
-2,2,12750
-1,1,12751
9,1,12752
8,2,12754
8,2,12756
7,3,12759
8,2,12761
-1,1,12762
8,2,12764
-1,1,12765
8,2,12767
8,2,12769
8,2,12771
9,1,12772
9,1,12773
7,3,12776
-1,1,12777
3,7,12784
8,2,12786
8,2,12788
9,1,12789
-2,2,12791
8,2,12793
9,1,12794
8,2,12796
9,1,12797
9,1,12798
8,2,12800
-1,1,12801
-2,12,12813
9,1,12814
9,1,12815
9,1,12816
8,2,12818
-2,2,12820
-9,19,12839
9,1,12840
8,2,12842
9,1,12843
8,2,12845
-4,4,12849
-1,1,12850
9,1,12851
6,4,12855
6,4,12859
8,2,12861
4,6,12867
-1,1,12868
-1,1,12869
8,2,12871
9,1,12872
9,1,12873
-2,2,12875
8,2,12877
6,4,12881
-2,2,12883
9,1,12884
9,1,12885
9,1,12886
5,5,12891
3,7,12898
9,1,12899
7,3,12902
-2,2,12904
8,2,12906
-3,3,12909
9,1,12910
-5,5,12915
7,3,12918
-2,2,12920
9,1,12921
7,3,12924
-1,1,12925
6,4,12929
-1,1,12930
0,10,12940
8,2,12942
9,1,12943
7,3,12946
9,1,12947
-8,18,12965
9,1,12966
-2,2,12968
8,2,12970
5,5,12975
9,1,12976
7,3,12979
4,6,12985
9,1,12986
7,3,12989
-1,1,12990
8,2,12992
3,7,12999
7,3,13002
9,1,13003
9,1,13004
9,1,13005
8,2,13007
9,1,13008
8,2,13010
-1,1,13011
9,1,13012
-18,18,13030
9,1,13031
-1,1,13032
9,1,13033
-5,5,13038
-6,6,13044
9,1,13045
9,1,13046
9,1,13047
9,1,13048
-3,3,13051
9,1,13052
8,2,13054
9,1,13055
7,3,13058
8,2,13060
8,2,13062
9,1,13063
9,1,13064
9,1,13065
9,1,13066
-1,1,13067
9,1,13068
9,1,13069
8,2,13071
6,4,13075
9,1,13076
7,3,13079
8,2,13081
7,3,13084
-2,2,13086
9,1,13087
-2,2,13089
6,4,13093
9,1,13094
8,2,13096
8,2,13098
9,1,13099
7,3,13102
-2,2,13104
-1,1,13105
8,2,13107
-1,1,13108
9,1,13109
6,4,13113
7,3,13116
-5,15,13131
9,1,13132
9,1,13133
3,7,13140
-1,1,13141
7,3,13144
8,2,13146
-1,1,13147
8,2,13149
9,1,13150
7,3,13153
8,2,13155
9,1,13156
9,1,13157
9,1,13158
7,3,13161
-1,1,13162
-2,2,13164
8,2,13166
8,2,13168
-2,2,13170
-2,2,13172
-2,2,13174
9,1,13175
-20,20,13195
8,2,13197
9,1,13198
9,1,13199
9,1,13200
-1,1,13201
-2,2,13203
8,2,13205
9,1,13206
5,5,13211
8,2,13213
9,1,13214
9,1,13215
8,2,13217
7,3,13220
-1,1,13221
9,1,13222
-3,3,13225
-1,1,13226
8,2,13228
-3,3,13231
9,1,13232
-1,1,13233
9,1,13234
-6,6,13240
9,1,13241
9,1,13242
4,6,13248
9,1,13249
8,2,13251
5,5,13256
8,2,13258
8,2,13260
9,1,13261
7,3,13264
8,2,13266
-2,2,13268
7,3,13271
-1,1,13272
6,4,13276
9,1,13277
8,2,13279
-1,1,13280
8,2,13282
8,2,13284
8,2,13286
9,1,13287
-1,1,13288
9,1,13289
9,1,13290
-3,3,13293
8,2,13295
9,1,13296
9,1,13297
9,1,13298
9,1,13299
7,3,13302
8,2,13304
5,5,13309
9,1,13310
8,2,13312
-1,11,13323
7,3,13326
-1,1,13327
9,1,13328
5,5,13333
8,2,13335
9,1,13336
9,1,13337
8,2,13339
8,2,13341
8,2,13343
-2,2,13345
8,2,13347
-1,1,13348
-2,2,13350
9,1,13351
4,6,13357
8,2,13359
9,1,13360
9,1,13361
7,3,13364
9,1,13365
9,1,13366
8,2,13368
-2,2,13370
9,1,13371
8,2,13373
7,3,13376
5,5,13381
8,2,13383
-2,2,13385
9,1,13386
9,1,13387
-1,1,13388
8,2,13390
8,2,13392
5,5,13397
9,1,13398
6,4,13402
8,2,13404
9,1,13405
9,1,13406
8,2,13408
-2,2,13410
9,1,13411
-2,2,13413
9,1,13414
-4,4,13418
9,1,13419
-7,7,13426
9,1,13427
9,1,13428
8,2,13430
-2,2,13432
8,2,13434
7,3,13437
9,1,13438
9,1,13439
6,4,13443
7,3,13446
-2,2,13448
-2,2,13450
9,1,13451
8,2,13453
7,3,13456
9,1,13457
9,1,13458
-1,1,13459
7,3,13462
8,2,13464
9,1,13465
3,7,13472
9,1,13473
8,2,13475
7,3,13478
9,1,13479
9,1,13480
3,7,13487
7,3,13490
-4,14,13504
9,1,13505
9,1,13506
1,9,13515
-1,1,13516
-1,1,13517
9,1,13518
9,1,13519
9,1,13520
9,1,13521
9,1,13522
9,1,13523
-2,2,13525
8,2,13527
8,2,13529
8,2,13531
9,1,13532
8,2,13534
9,1,13535
7,3,13538
8,2,13540
7,3,13543
8,2,13545
8,2,13547
7,3,13550
9,1,13551
7,3,13554
8,2,13556
8,2,13558
9,1,13559
6,4,13563
9,1,13564
9,1,13565
9,1,13566
7,3,13569
8,2,13571
6,4,13575
9,1,13576
-1,1,13577
9,1,13578
9,1,13579
8,2,13581
-1,1,13582
8,2,13584
8,2,13586
8,2,13588
-1,1,13589
9,1,13590
9,1,13591
-1,1,13592
4,6,13598
9,1,13599
5,5,13604
7,3,13607
-2,2,13609
9,1,13610
5,5,13615
9,1,13616
4,6,13622
9,1,13623
9,1,13624
9,1,13625
7,3,13628
8,2,13630
9,1,13631
8,2,13633
9,1,13634
8,2,13636
9,1,13637
5,5,13642
8,2,13644
8,2,13646
9,1,13647
9,1,13648
8,2,13650
9,1,13651
-2,2,13653
8,2,13655
9,1,13656
8,2,13658
4,6,13664
7,3,13667
3,7,13674
8,2,13676
9,1,13677
-1,1,13678
0,10,13688
9,1,13689
7,3,13692
-2,2,13694
-6,6,13700
9,1,13701
9,1,13702
-2,2,13704
9,1,13705
9,1,13706
9,1,13707
9,1,13708
8,2,13710
7,3,13713
5,5,13718
9,1,13719
-1,1,13720
9,1,13721
-1,1,13722
9,1,13723
8,2,13725
7,3,13728
9,1,13729
9,1,13730
8,2,13732
-1,1,13733
9,1,13734
8,2,13736
8,2,13738
-3,3,13741
8,2,13743
9,1,13744
-2,2,13746
8,2,13748
4,6,13754
9,1,13755
-1,1,13756
9,1,13757
9,1,13758
9,1,13759
-1,1,13760
-1,1,13761
4,6,13767
-3,3,13770
9,1,13771
-1,1,13772
9,1,13773
6,4,13777
9,1,13778
9,1,13779
8,2,13781
-1,11,13792
-4,4,13796
-1,1,13797
8,2,13799
-1,1,13800
6,4,13804
6,4,13808
9,1,13809
9,1,13810
-2,12,13822
-1,1,13823
4,6,13829
9,1,13830
-1,1,13831
8,2,13833
8,2,13835
9,1,13836
8,2,13838
9,1,13839
-3,3,13842
-6,16,13858
8,2,13860
9,1,13861
8,2,13863
6,4,13867
-5,15,13882
-1,1,13883
8,2,13885
9,1,13886
9,1,13887
8,2,13889
7,3,13892
8,2,13894
9,1,13895
8,2,13897
6,4,13901
-2,2,13903
9,1,13904
9,1,13905
9,1,13906
9,1,13907
8,2,13909
7,3,13912
8,2,13914
8,2,13916
1,9,13925
8,2,13927
-1,1,13928
9,1,13929
9,1,13930
-1,1,13931
9,1,13932
8,2,13934
9,1,13935
9,1,13936
8,2,13938
9,1,13939
9,1,13940
7,3,13943
9,1,13944
-1,1,13945
9,1,13946
9,1,13947
9,1,13948
9,1,13949
9,1,13950
8,2,13952
9,1,13953
9,1,13954
3,7,13961
7,3,13964
9,1,13965
9,1,13966
8,2,13968
9,1,13969
7,3,13972
9,1,13973
0,10,13983
9,1,13984
-2,2,13986
9,1,13987
9,1,13988
8,2,13990
9,1,13991
9,1,13992
7,3,13995
9,1,13996
9,1,13997
9,1,13998
5,5,14003
-2,2,14005
9,1,14006
-1,1,14007
9,1,14008
9,1,14009
-3,3,14012
9,1,14013
9,1,14014
4,6,14020
-1,1,14021
8,2,14023
9,1,14024
9,1,14025
4,6,14031
-1,1,14032
9,1,14033
8,2,14035
7,3,14038
-3,3,14041
3,7,14048
6,4,14052
9,1,14053
-2,2,14055
8,2,14057
9,1,14058
-1,1,14059
9,1,14060
-1,1,14061
6,4,14065
9,1,14066
9,1,14067
9,1,14068
-1,1,14069
7,3,14072
8,2,14074
-1,1,14075
8,2,14077
-8,8,14085
8,2,14087
-2,12,14099
3,7,14106
8,2,14108
9,1,14109
7,3,14112
8,2,14114
5,5,14119
8,2,14121
6,4,14125
9,1,14126
7,3,14129
-1,1,14130
9,1,14131
8,2,14133
8,2,14135
7,3,14138
8,2,14140
0,10,14150
8,2,14152
-3,3,14155
8,2,14157
4,6,14163
4,6,14169
9,1,14170
8,2,14172
8,2,14174
9,1,14175
6,4,14179
9,1,14180
9,1,14181
9,1,14182
9,1,14183
9,1,14184
8,2,14186
4,6,14192
9,1,14193
9,1,14194
8,2,14196
-1,1,14197
-4,4,14201
8,2,14203
8,2,14205
8,2,14207
8,2,14209
8,2,14211
-1,1,14212
-2,2,14214
9,1,14215
9,1,14216
7,3,14219
7,3,14222
8,2,14224
-2,2,14226
8,2,14228
9,1,14229
9,1,14230
-2,12,14242
9,1,14243
8,2,14245
-3,3,14248
9,1,14249
3,7,14256
9,1,14257
-2,2,14259
9,1,14260
-1,1,14261
8,2,14263
2,8,14271
8,2,14273
9,1,14274
-1,1,14275
9,1,14276
-1,1,14277
-1,1,14278
9,1,14279
9,1,14280
-20,20,14300
8,2,14302
9,1,14303
7,3,14306
8,2,14308
7,3,14311
-1,1,14312
8,2,14314
9,1,14315
3,7,14322
9,1,14323
8,2,14325
8,2,14327
8,2,14329
-3,3,14332
8,2,14334
9,1,14335
8,2,14337
9,1,14338
9,1,14339
-1,1,14340
9,1,14341
9,1,14342
9,1,14343
8,2,14345
-1,1,14346
9,1,14347
-2,2,14349
7,3,14352
9,1,14353
9,1,14354
3,7,14361
9,1,14362
9,1,14363
6,4,14367
9,1,14368
9,1,14369
8,2,14371
-3,3,14374
9,1,14375
7,3,14378
9,1,14379
9,1,14380
8,2,14382
8,2,14384
9,1,14385
9,1,14386
9,1,14387
9,1,14388
8,2,14390
7,3,14393
-3,3,14396
8,2,14398
9,1,14399
2,8,14407
9,1,14408
9,1,14409
9,1,14410
-19,19,14429
5,5,14434
-3,3,14437
-1,1,14438
5,5,14443
-2,12,14455
8,2,14457
8,2,14459
6,4,14463
9,1,14464
9,1,14465
1,9,14474
9,1,14475
9,1,14476
9,1,14477
-2,2,14479
9,1,14480
9,1,14481
8,2,14483
9,1,14484
-1,1,14485
6,4,14489
9,1,14490
-1,1,14491
-2,2,14493
8,2,14495
5,5,14500
9,1,14501
9,1,14502
9,1,14503
9,1,14504
-1,1,14505
9,1,14506
6,4,14510
8,2,14512
-1,11,14523
8,2,14525
9,1,14526
9,1,14527
9,1,14528
9,1,14529
9,1,14530
8,2,14532
9,1,14533
9,1,14534
-11,11,14545
9,1,14546
9,1,14547
8,2,14549
8,2,14551
-2,2,14553
-2,2,14555
8,2,14557
9,1,14558
8,2,14560
8,2,14562
9,1,14563
9,1,14564
9,1,14565
9,1,14566
8,2,14568
-3,3,14571
-1,1,14572
-1,1,14573
7,3,14576
9,1,14577
9,1,14578
9,1,14579
9,1,14580
9,1,14581
8,2,14583
9,1,14584
9,1,14585
9,1,14586
-1,1,14587
8,2,14589
4,6,14595
3,7,14602
9,1,14603
9,1,14604
9,1,14605
9,1,14606
9,1,14607
9,1,14608
8,2,14610
-13,13,14623
9,1,14624
9,1,14625
9,1,14626
-3,3,14629
9,1,14630
9,1,14631
-3,3,14634
9,1,14635
8,2,14637
9,1,14638
-1,1,14639
9,1,14640
8,2,14642
-2,2,14644
9,1,14645
8,2,14647
6,4,14651
7,3,14654
8,2,14656
8,2,14658
-1,1,14659
9,1,14660
9,1,14661
8,2,14663
9,1,14664
8,2,14666
9,1,14667
8,2,14669
9,1,14670
5,5,14675
8,2,14677
9,1,14678
8,2,14680
8,2,14682
6,4,14686
8,2,14688
7,3,14691
8,2,14693
