episodic_return,episode_length,total_steps
21,3,11262
21,2,11264
21,1,11265
21,1,11266
21,1,11267
-5,1,11268
-5,1,11269
21,2,11271
-5,1,11272
21,2,11274
21,2,11276
21,1,11277
21,1,11278
21,1,11279
21,1,11280
21,2,11282
21,2,11284
21,2,11286
21,1,11287
21,1,11288
21,1,11289
21,1,11290
21,1,11291
21,2,11293
21,3,11296
21,1,11297
20,3,11300
21,2,11302
21,2,11304
21,2,11306
21,2,11308
21,2,11310
21,2,11312
21,1,11313
21,2,11315
21,2,11317
21,2,11319
21,1,11320
21,1,11321
21,2,11323
21,2,11325
21,3,11328
21,1,11329
21,1,11330
21,3,11333
21,2,11335
21,1,11336
21,2,11338
21,3,11341
21,1,11342
21,3,11345
21,1,11346
21,2,11348
21,1,11349
21,2,11351
21,2,11353
21,2,11355
21,3,11358
21,1,11359
21,2,11361
21,2,11363
21,1,11364
21,2,11366
21,2,11368
-5,4,11372
21,2,11374
21,1,11375
21,1,11376
21,1,11377
21,2,11379
21,3,11382
21,2,11384
21,1,11385
21,2,11387
21,2,11389
21,2,11391
21,1,11392
21,2,11394
21,1,11395
21,2,11397
-14,12,11409
21,3,11412
21,1,11413
21,2,11415
21,1,11416
21,1,11417
21,2,11419
21,1,11420
21,1,11421
21,3,11424
21,1,11425
21,2,11427
21,2,11429
21,1,11430
21,1,11431
21,2,11433
21,2,11435
21,1,11436
21,2,11438
21,1,11439
21,1,11440
20,3,11443
21,1,11444
21,1,11445
21,2,11447
13,12,11459
21,2,11461
21,2,11463
21,2,11465
21,2,11467
21,2,11469
21,3,11472
-18,20,11492
21,3,11495
21,2,11497
21,2,11499
21,2,11501
-18,20,11521
21,2,11523
21,2,11525
-5,1,11526
21,2,11528
21,1,11529
21,2,11531
21,1,11532
21,2,11534
21,2,11536
21,2,11538
21,1,11539
-8,8,11547
21,2,11549
21,2,11551
21,2,11553
21,1,11554
21,2,11556
21,1,11557
21,1,11558
21,2,11560
21,2,11562
21,2,11564
21,3,11567
21,1,11568
21,1,11569
-5,1,11570
21,2,11572
21,2,11574
-17,20,11594
21,4,11598
21,1,11599
21,2,11601
21,1,11602
21,2,11604
21,2,11606
20,4,11610
21,1,11611
-5,1,11612
21,3,11615
21,1,11616
21,1,11617
-5,1,11618
21,2,11620
21,2,11622
21,2,11624
21,1,11625
21,3,11628
21,4,11632
21,2,11634
21,3,11637
21,1,11638
21,1,11639
21,1,11640
21,2,11642
21,2,11644
20,4,11648
21,1,11649
20,1,11650
20,1,11651
21,1,11652
21,1,11653
20,2,11655
21,3,11658
21,3,11661
21,2,11663
21,1,11664
21,2,11666
21,2,11668
-5,1,11669
21,2,11671
21,2,11673
-5,1,11674
20,4,11678
20,2,11680
21,2,11682
19,4,11686
21,2,11688
15,10,11698
21,1,11699
21,1,11700
20,2,11702
-5,2,11704
21,2,11706
21,2,11708
21,2,11710
21,1,11711
-5,1,11712
21,1,11713
21,2,11715
21,1,11716
21,2,11718
21,2,11720
21,2,11722
21,2,11724
18,5,11729
21,2,11731
21,2,11733
20,1,11734
20,1,11735
21,1,11736
21,2,11738
21,2,11740
21,3,11743
21,2,11745
21,1,11746
21,2,11748
21,3,11751
21,1,11752
21,3,11755
21,1,11756
21,1,11757
21,3,11760
21,2,11762
21,1,11763
21,2,11765
21,2,11767
21,2,11769
21,1,11770
21,2,11772
21,3,11775
21,1,11776
21,1,11777
21,2,11779
21,2,11781
21,1,11782
-5,1,11783
21,1,11784
21,2,11786
-6,4,11790
21,2,11792
-5,1,11793
21,2,11795
21,2,11797
21,2,11799
21,1,11800
21,2,11802
21,2,11804
21,2,11806
-5,2,11808
21,2,11810
21,1,11811
21,1,11812
21,2,11814
21,1,11815
21,2,11817
21,2,11819
21,3,11822
19,4,11826
21,2,11828
21,1,11829
21,2,11831
21,2,11833
-5,1,11834
21,1,11835
21,1,11836
21,1,11837
21,2,11839
21,3,11842
21,1,11843
21,1,11844
21,2,11846
21,1,11847
21,2,11849
21,2,11851
21,2,11853
18,4,11857
21,1,11858
-5,1,11859
21,2,11861
21,2,11863
21,1,11864
21,1,11865
21,1,11866
21,1,11867
21,2,11869
21,1,11870
-5,2,11872
21,1,11873
21,1,11874
21,3,11877
21,2,11879
21,3,11882
21,2,11884
21,2,11886
20,3,11889
21,1,11890
21,2,11892
20,3,11895
21,2,11897
21,2,11899
21,1,11900
-5,1,11901
-5,2,11903
21,2,11905
19,3,11908
21,1,11909
20,1,11910
20,3,11913
21,2,11915
20,3,11918
-18,20,11938
16,8,11946
20,2,11948
21,2,11950
21,3,11953
21,1,11954
20,2,11956
21,2,11958
21,2,11960
21,2,11962
21,2,11964
21,1,11965
21,1,11966
21,1,11967
21,2,11969
21,2,11971
21,3,11974
21,2,11976
21,1,11977
21,3,11980
21,2,11982
21,1,11983
21,1,11984
21,1,11985
21,2,11987
21,2,11989
21,2,11991
21,2,11993
21,2,11995
21,1,11996
21,2,11998
21,1,11999
21,2,12001
21,2,12003
21,3,12006
20,4,12010
21,2,12012
21,1,12013
21,2,12015
18,7,12022
21,1,12023
21,2,12025
21,2,12027
-5,2,12029
21,1,12030
21,2,12032
21,1,12033
21,1,12034
21,1,12035
21,3,12038
21,3,12041
21,2,12043
21,2,12045
21,1,12046
21,2,12048
21,3,12051
21,1,12052
21,2,12054
21,3,12057
21,2,12059
21,1,12060
21,1,12061
21,1,12062
21,3,12065
21,1,12066
21,3,12069
20,2,12071
21,3,12074
21,1,12075
21,2,12077
21,2,12079
21,2,12081
21,2,12083
21,2,12085
21,2,12087
21,1,12088
21,2,12090
-6,3,12093
21,2,12095
19,4,12099
-5,1,12100
21,1,12101
21,2,12103
20,3,12106
21,1,12107
21,1,12108
21,3,12111
21,2,12113
21,2,12115
21,1,12116
21,1,12117
21,2,12119
21,1,12120
21,2,12122
21,1,12123
21,2,12125
21,2,12127
20,4,12131
-16,20,12151
21,2,12153
21,2,12155
20,1,12156
21,1,12157
21,1,12158
21,1,12159
21,1,12160
20,3,12163
-5,2,12165
21,1,12166
21,2,12168
21,1,12169
-19,20,12189
21,1,12190
19,5,12195
20,3,12198
-5,1,12199
21,2,12201
-5,1,12202
21,1,12203
21,2,12205
21,1,12206
21,3,12209
21,1,12210
21,1,12211
21,1,12212
21,1,12213
-5,3,12216
21,2,12218
21,1,12219
21,2,12221
-15,20,12241
21,2,12243
21,1,12244
21,2,12246
21,2,12248
21,1,12249
-5,1,12250
21,1,12251
16,8,12259
-5,2,12261
20,4,12265
21,3,12268
21,2,12270
21,1,12271
21,3,12274
21,2,12276
19,5,12281
21,2,12283
21,1,12284
21,2,12286
21,1,12287
21,2,12289
21,1,12290
21,2,12292
20,3,12295
21,1,12296
21,1,12297
21,1,12298
21,1,12299
21,1,12300
20,4,12304
19,5,12309
19,5,12314
21,1,12315
-5,2,12317
21,1,12318
21,2,12320
21,3,12323
21,1,12324
21,1,12325
21,1,12326
-5,1,12327
21,2,12329
-5,2,12331
21,2,12333
20,2,12335
21,1,12336
21,3,12339
21,2,12341
21,1,12342
21,2,12344
21,2,12346
21,2,12348
21,1,12349
21,1,12350
21,2,12352
21,2,12354
21,2,12356
21,1,12357
21,2,12359
21,2,12361
21,2,12363
21,1,12364
21,1,12365
20,2,12367
21,1,12368
21,2,12370
21,2,12372
21,1,12373
21,1,12374
20,3,12377
21,1,12378
21,2,12380
21,2,12382
21,1,12383
21,2,12385
21,1,12386
21,2,12388
-5,1,12389
21,2,12391
-5,1,12392
21,2,12394
21,1,12395
21,2,12397
21,1,12398
21,1,12399
21,1,12400
-6,3,12403
21,1,12404
21,1,12405
21,2,12407
21,1,12408
21,1,12409
21,2,12411
21,1,12412
21,1,12413
21,1,12414
21,3,12417
21,2,12419
21,2,12421
21,2,12423
21,2,12425
21,1,12426
20,3,12429
21,1,12430
21,2,12432
21,1,12433
21,3,12436
21,2,12438
21,1,12439
21,1,12440
21,1,12441
21,2,12443
21,2,12445
20,2,12447
21,2,12449
-5,1,12450
21,3,12453
21,2,12455
21,2,12457
-10,7,12464
21,2,12466
21,1,12467
21,2,12469
21,2,12471
21,2,12473
21,1,12474
21,1,12475
21,2,12477
21,2,12479
21,1,12480
21,2,12482
21,1,12483
20,3,12486
21,1,12487
21,4,12491
-5,1,12492
21,1,12493
21,1,12494
20,3,12497
21,2,12499
21,1,12500
21,2,12502
21,1,12503
21,2,12505
21,2,12507
21,1,12508
21,2,12510
21,1,12511
-5,2,12513
21,1,12514
21,2,12516
21,1,12517
20,1,12518
21,3,12521
21,1,12522
21,1,12523
21,2,12525
21,1,12526
21,2,12528
21,1,12529
20,3,12532
21,2,12534
13,10,12544
21,1,12545
21,2,12547
21,1,12548
20,1,12549
21,2,12551
-5,1,12552
21,1,12553
21,1,12554
-5,2,12556
21,2,12558
21,1,12559
21,1,12560
21,1,12561
-5,1,12562
21,2,12564
21,1,12565
21,2,12567
21,1,12568
21,1,12569
21,1,12570
21,2,12572
21,1,12573
21,1,12574
-5,1,12575
21,3,12578
21,1,12579
-5,1,12580
-5,2,12582
21,2,12584
21,3,12587
21,2,12589
21,1,12590
21,2,12592
21,1,12593
21,2,12595
21,1,12596
21,1,12597
20,3,12600
-6,4,12604
21,2,12606
21,1,12607
21,1,12608
21,1,12609
-5,2,12611
21,1,12612
21,1,12613
21,1,12614
21,1,12615
21,1,12616
-5,2,12618
21,2,12620
21,3,12623
21,3,12626
21,3,12629
20,1,12630
21,2,12632
-5,3,12635
21,1,12636
21,1,12637
21,2,12639
21,2,12641
21,1,12642
21,1,12643
21,1,12644
21,2,12646
21,2,12648
21,1,12649
21,2,12651
21,1,12652
21,2,12654
21,1,12655
21,2,12657
21,2,12659
21,2,12661
21,2,12663
21,1,12664
21,1,12665
20,2,12667
21,1,12668
21,2,12670
-5,1,12671
-6,3,12674
21,1,12675
21,3,12678
21,2,12680
21,1,12681
21,1,12682
21,1,12683
21,2,12685
21,1,12686
21,1,12687
21,1,12688
21,2,12690
21,1,12691
-5,1,12692
21,2,12694
20,1,12695
21,2,12697
21,1,12698
21,2,12700
21,2,12702
21,1,12703
21,2,12705
20,3,12708
21,1,12709
21,2,12711
21,2,12713
21,2,12715
21,1,12716
21,2,12718
-5,2,12720
21,1,12721
21,3,12724
20,3,12727
21,2,12729
21,1,12730
21,1,12731
21,1,12732
21,1,12733
21,2,12735
21,1,12736
21,2,12738
21,5,12743
21,1,12744
20,3,12747
21,1,12748
21,2,12750
21,2,12752
21,2,12754
21,1,12755
-5,1,12756
21,3,12759
21,2,12761
21,1,12762
21,1,12763
21,2,12765
21,2,12767
21,2,12769
21,2,12771
21,3,12774
21,1,12775
21,2,12777
